Name,Exp_a,Exp_b,Exp_c,Exp_alpha,Exp_beta,Exp_gamma,Exp_Vol,Exp_Density,DFT_a,DFT_b,DFT_c,DFT_alpha,DFT_beta,DFT_gamma,DFT_Vol,DFT_Density,128_2_6_a,128_2_6_b,128_2_6_c,128_2_6_alpha,128_2_6_beta,128_2_6_gamma,128_2_6_Vol,128_2_6_Density,64_3_6_a,64_3_6_b,64_3_6_c,64_3_6_alpha,64_3_6_beta,64_3_6_gamma,64_3_6_Vol,64_3_6_Density,AtomBit_a,AtomBit_b,AtomBit_c,AtomBit_alpha,AtomBit_beta,AtomBit_gamma,AtomBit_Vol,AtomBit_Density,MACE-OMC_a,MACE-OMC_b,MACE-OMC_c,MACE-OMC_alpha,MACE-OMC_beta,MACE-OMC_gamma,MACE-OMC_Vol,MACE-OMC_Density,Err_DFT_vs_Exp_a,Err_DFT_vs_Exp_b,Err_DFT_vs_Exp_c,Err_DFT_vs_Exp_alpha,Err_DFT_vs_Exp_beta,Err_DFT_vs_Exp_gamma,Err_DFT_vs_Exp_Vol,Err_DFT_vs_Exp_Density,Err_128_2_6_vs_DFT_a,Err_128_2_6_vs_DFT_b,Err_128_2_6_vs_DFT_c,Err_128_2_6_vs_DFT_alpha,Err_128_2_6_vs_DFT_beta,Err_128_2_6_vs_DFT_gamma,Err_128_2_6_vs_DFT_Vol,Err_128_2_6_vs_DFT_Density,Err_64_3_6_vs_DFT_a,Err_64_3_6_vs_DFT_b,Err_64_3_6_vs_DFT_c,Err_64_3_6_vs_DFT_alpha,Err_64_3_6_vs_DFT_beta,Err_64_3_6_vs_DFT_gamma,Err_64_3_6_vs_DFT_Vol,Err_64_3_6_vs_DFT_Density,Err_AtomBit_vs_DFT_a,Err_AtomBit_vs_DFT_b,Err_AtomBit_vs_DFT_c,Err_AtomBit_vs_DFT_alpha,Err_AtomBit_vs_DFT_beta,Err_AtomBit_vs_DFT_gamma,Err_AtomBit_vs_DFT_Vol,Err_AtomBit_vs_DFT_Density,Err_MACE-OMC_vs_DFT_a,Err_MACE-OMC_vs_DFT_b,Err_MACE-OMC_vs_DFT_c,Err_MACE-OMC_vs_DFT_alpha,Err_MACE-OMC_vs_DFT_beta,Err_MACE-OMC_vs_DFT_gamma,Err_MACE-OMC_vs_DFT_Vol,Err_MACE-OMC_vs_DFT_Density
VOTNEX,11.7252,13.0902,13.4623,62.02100000000001,81.162,76.351,1771.0056391446428,1.4543244818225889,11.503138967769166,12.77034769780778,13.24544813652662,61.939242338671754,81.08341999440444,76.49121071579296,1667.208585253638,1.544867799527363,11.57078803111573,12.793410023617172,13.368814544441602,59.84889132385612,81.8775339013608,78.23726018322095,1673.5295369370426,1.5390328055804186,11.594895147516667,12.727266115142383,13.36022298878008,59.8254308074999,81.11021608334862,77.47319833955333,1661.4356944477477,1.550235658870948,11.51702655538676,12.848202311789848,13.256405569123213,61.81501517363809,81.38163341924694,76.60637729961137,1680.102010255637,1.5330121877909193,11.526030473041352,12.879713087389446,13.283730434553293,61.14811305723902,81.30477524265348,76.79740540159709,1679.617688732124,1.533454235289785,-1.8938784176886807,-2.4434485507648382,-1.6108084314966984,-0.13182254611865982,-0.0968187151568086,0.18363965867239543,-5.860910411394095,6.225798907772175,0.5880922027988339,0.1805927791092984,0.9313871953850811,-3.374841111852802,0.9793789001637705,2.2826798675151463,0.3791338252041854,-0.37770182980897016,0.7976620990548211,-0.33735637967628107,0.866522982615801,-3.4127177720611175,0.03304755638826057,1.2837914507707306,-0.3462608612354289,0.3474639930502353,0.12072867811565156,0.6096514818890341,0.0827260239415806,-0.20056293933079797,0.3677859479324885,0.1505618524542835,0.7733540431617637,-0.7674191759366581,0.1990022491802141,0.8564010328429763,0.2890222937878734,-1.2772666431839603,0.27299693114118234,0.40030048281208636,0.7443041973418217,-0.7388052389382286
VOXSOU,5.3141713,10.87073,12.16393,69.58819999999999,78.7702,85.88219999999998,645.9600411590881,1.4412005739210145,5.22205065087023,10.620339984155075,12.085039162639791,68.6705213934226,78.4307970382713,83.4646930944127,611.0293823981777,1.5235895504643024,5.238962478891841,10.578640094697962,12.039004109748547,67.9675369179431,78.74944327783543,82.71254410945276,605.5463781694154,1.5373851047756795,5.250645069398476,10.619802049726655,12.026208027894128,67.86822553930381,78.24672128003385,83.09600332852071,607.4591620319586,1.532544144917419,5.217145699296758,10.603712411917646,12.0513328805653,67.84548206253028,78.6603820055722,83.21868493461602,604.7087429140295,1.5395146720755661,5.236104207643852,10.556679407213766,12.09637318748087,68.27453847875776,77.9123365107166,82.94072493275424,606.6128174969443,1.534682346294487,-1.7334903963251977,-2.3033413197174872,-0.6485637237324539,-1.3187273224158444,-0.4308773644458296,-2.814910313880279,-5.407557207134976,5.716690517207862,0.323854155240575,-0.3926417564722736,-0.3809259719534855,-1.023706331647052,0.4062769366077511,-0.9011582707302629,-0.8973388820096533,0.905463962205105,0.5475706851575773,-0.005065133783127419,-0.4868096325871764,-1.1683264344569861,-0.23469831391311596,-0.44173141028019547,-0.584296020627793,0.5877301042388872,-0.09392769050707836,-0.15656346465589696,-0.27890916711874025,-1.2014461433393857,0.2927229812402389,-0.2947451798791096,-1.0344248028369647,1.0452369935466301,0.26911950329858353,-0.5994212712237771,0.09378558636464127,-0.5766417767475546,-0.6610420232013006,-0.6277722258749125,-0.7228072869260739,0.7280698287018361
VUBCEA01,11.08777,5.43814,24.663019000000002,90.0,101.0587,90.0,1459.4885177768638,1.5210270710551463,11.058500500941841,5.369237724272136,24.468774508272613,90.0,101.02214385765653,90.0,1426.0508443741928,1.5566917225920849,10.95908267845023,5.330797180489478,24.391626560643367,90.00000174250509,101.77297640996001,89.99999969045399,1394.998456362044,1.5913433705310307,10.9605409342937,5.3606114243234,24.412038061767852,90.0000010019508,101.30265115595547,89.99999954941215,1406.516137447946,1.578312175970265,10.949469953051848,5.367216944229182,24.44527580403039,89.99999122774283,101.05863143610081,90.00000261995606,1409.9286705111324,1.574492094431973,10.965518677915316,5.36154559101873,24.461614904783403,89.99999990962318,101.16805200673618,90.00000065080383,1410.916590431954,1.5733896393925937,-0.2639800343816606,-1.2670191596366425,-0.7875941373089356,0.0,-0.03617317691942531,0.0,-2.2910542286145703,2.3447742788823436,-0.8990172083741756,-0.7159404324543792,-0.3152914241911193,1.9361167681432157e-06,0.743235615115658,-3.4394001128627377e-07,-2.177509177505931,2.2259800984389204,-0.8858304671578039,-0.1606615387830504,-0.23187285691639,1.1132786741856964e-06,0.27766912043975905,-5.006531643579769e-07,-1.369846454164783,1.3888718661765185,-0.9859433282180304,-0.03763625577274354,-0.09603547670226495,-9.746952416536362e-06,0.036118396473244885,2.9110622929490796e-06,-1.1305469175003693,1.1434744324488475,-0.8408176408601327,-0.14326304120661731,-0.029260163751926842,-1.0041868373870481e-07,0.14443184781866666,7.231153631437337e-07,-1.0612702907434015,1.0726540494931587
VUFXUP,6.1731,9.607199999999999,13.0672,74.50010000000002,76.862,72.032,701.4334339191183,2.4900668408628466,6.144781728081917,9.539240864827107,12.927665053845427,74.01675876836532,76.4893742633733,71.8091741631628,682.9675496487757,2.557392566854422,6.132618568048522,9.118879090766264,13.534240126438078,74.79947794729553,76.36148055012207,69.85868909277349,676.8221827443427,2.580613016837703,6.314342317033172,9.138439772995447,13.201238929513215,76.64649907813875,76.36206728417869,70.8383438993549,689.408434955,2.533499804058192,6.108532626793268,9.465403838987955,13.004086580945904,73.88888015920354,76.42505234687903,71.49872340076983,676.0945522787928,2.5833903393949056,6.131507900360659,9.349269801474218,13.155768707721187,73.41880416577122,75.66911797894552,69.87685622266957,669.2620978137985,2.6097640081218216,-0.45873664638647077,-0.7073771252070495,-1.0678259011461733,-0.6487793058461618,-0.4847983875343966,-0.3093428432324557,-2.6325925422699314,2.703771838038139,-0.19794291435623365,-4.4066585592863365,4.692069836789446,1.057489130778773,-0.16720454897547926,-2.716205962705361,-0.8998036447841948,0.9079736245515749,2.759424117155477,-4.201603644473279,2.1161893855411376,3.55289849695144,-0.1664374698062797,-1.3519585416788171,0.9430734021750424,-0.9342626199003214,-0.5899168252468332,-0.7740346101480954,0.5911471776393584,-0.17276980414932508,-0.08409261693369552,-0.4323274372819873,-1.0063431818272297,1.0165733989154633,-0.21601788816347475,-1.9914694056352686,1.764461354201845,-0.807863803473742,-1.0723793890683742,-2.6909067859528113,-2.0067500779539844,2.047845213369648
VUGMIT,7.6961,21.9887,13.4322,90.0,102.66100000000002,90.0,2217.821413240894,1.3731293117107901,7.550582292973864,21.416149629548933,13.315767241625915,90.0,102.36459769897829,90.0,2103.2737729567507,1.4479121214827892,7.562728153800896,21.473813960158598,13.228668423980185,90.00000151777593,102.40664461829235,90.0000015411065,2098.174436292484,1.4514310812222668,7.5798719188456705,21.527736393069297,13.206461382705152,89.99999955106667,102.4646314084729,89.99999949932948,2104.202634935172,1.4472729670138182,7.56598597954963,21.52711902516385,13.220426643835612,89.99994117208225,102.65073206770415,89.99994616960687,2100.9879333456447,1.4494874255710029,7.575127250159877,21.579232400718205,13.227284319542138,89.99999968844068,102.69286839147814,89.99999994382593,2109.3635877573824,1.443731942817245,-1.89079802791201,-2.603839110320613,-0.8668182306255487,0.0,-0.2887194757714506,0.0,-5.164872139851656,5.4461593044595915,0.1608599225298744,0.2692562930644758,-0.6541028846873622,1.6864176978338544e-06,0.0410756455446707,1.7123405547812984e-06,-0.2424475943090343,0.243036831259749,0.3879121468427874,0.5210402684449047,-0.8208754098604701,-4.988148166123412e-07,0.09772295475509779,-5.56300581896115e-07,0.044162675842018516,-0.04414318103204036,0.2040066047634479,0.5181575471522004,-0.7159977796267133,-6.536435306101237e-05,0.27952473331385363,-5.9811547919884506e-05,-0.10868007962142683,0.10879832172413564,0.3250736994000173,0.7614943581840606,-0.6644973622486745,-3.461770208761866e-07,0.3206877180968327,-6.241563710318587e-08,0.28953980594122974,-0.28870389324894524
VUHFIO,7.214114,7.492315,15.456300000000002,85.143,86.43299999999999,70.653,784.8935851505363,1.4740519947609478,7.048907999270652,7.470673185041867,15.427484806512537,84.86100815015999,85.83215190431584,70.79807486392825,763.3233524116987,1.5157062222854745,7.098770104991727,7.4202387456033945,15.406546558605456,85.70955654696046,86.32067764202762,70.80174668716714,763.578189756761,1.5152003689822198,7.114368501000784,7.413991019439662,15.38986605821519,85.48345879087101,86.3659965099934,70.86707114802557,763.9210391413866,1.5145203438389487,7.103748341714066,7.401305831682475,15.330191644363195,85.21813044256498,86.38161927381327,70.81198814482882,758.0416721585681,1.5262669551815913,7.135646219483757,7.4330116814845475,15.345553911682082,85.34430081035131,86.3585906835523,70.75044086877679,765.2933734718426,1.5118044856673363,-2.2900386759808415,-0.28885351133972315,-0.18643008667964428,-0.3311979256545005,-0.6951605239713496,0.2053343296508906,-2.7481728920870983,2.825831630944731,0.7073734786471144,-0.6750989929455697,-0.13572042474637164,0.999927310902289,0.5691640333757241,0.005186332037906953,0.033385241556832285,-0.03337409953308387,0.9286615988874467,-0.7587290221140564,-0.2438423940723357,0.7334942799755663,0.621963441243648,0.09745502858648698,0.07830059538981995,-0.07823933352583289,0.7779977047379371,-0.9285288171658042,-0.6306482448018382,0.4208320171887111,0.6401649700102728,0.01965206105859265,-0.6919322245865133,0.6967532850919284,1.2305199645403209,-0.5041246300631511,-0.5310709805130951,0.5695108633827999,0.6133351751722618,-0.06728148363215891,0.2580847361632162,-0.2574203734715108
VUJZOQ,7.40735,26.795617,12.30087,90.0,106.8301,90.0,2336.9553300164134,1.3117926746938842,7.508960437713976,26.62114894930754,11.958566131523368,90.0,105.73878985355499,90.0,2300.8601177951687,1.332371689740102,7.393983938629408,26.25921157070388,12.032350423591735,90.00000068864598,106.88383312566025,89.99999962931193,2235.5027150644787,1.3713250546930955,7.378169224089402,26.344433357526313,12.070113048000724,89.99999991310656,106.4885971065165,89.99999940697748,2249.6314184210914,1.36271251276974,7.398604531311615,26.39851350068679,12.114254751493753,90.0000000521636,106.79125531334553,89.99998011623859,2265.1809452207945,1.3533580570992954,7.408815412122186,26.382594437899122,12.122967968262989,89.99999995938357,106.66503416056862,89.99999975095348,2270.072317520461,1.3504419481890484,1.3717515402131149,-0.6511066742462432,-2.7827614508293497,0.0,-1.0215380744237914,0.0,-1.544540101286029,1.5687703890418496,-1.5311906360179366,-1.3595858664585336,0.6169994902137017,7.651622032274948e-07,1.0828980298442088,-4.1187563384583984e-07,-2.8405639362952493,2.923610975297143,-1.7418018740340089,-1.039457734555908,0.932778355285536,-9.654826271798811e-08,0.7091127617404769,-6.589139110878426e-07,-2.22650212317852,2.2772041212881398,-1.4696562502592978,-0.8363104426660778,1.301900397238954,5.795955517997855e-08,0.9953447181003038,-2.209306823412286e-05,-1.5506884707343387,1.5751135753482686,-1.333673634619368,-0.8961089991370259,1.3747621155537209,-4.5129363949551284e-08,0.8759739999828379,-2.76718357857438e-07,-1.3380996105147982,1.3562475537491614
VULLEV,5.7744,10.1688,13.2641,88.77199999999999,84.792,82.252,768.5212120438051,2.3295242318854186,5.8260823742280845,10.155656283517976,13.169121772890774,88.48446747927136,85.23898856688533,82.19378953905414,769.2114061645602,2.327434008162631,6.082951591245906,9.440185465727382,13.990806625254443,76.88897410993432,92.60938069825428,78.38440657003552,762.9328577314141,2.346587603393347,6.000529441980184,9.940375780838314,13.175615086505623,85.54147987481942,86.54818299765881,79.33347587956332,769.1337437032788,2.32766901833482,5.780875241192142,10.149398949165432,13.238548270702536,88.73416178642323,84.90204655927957,82.26736654143468,766.5893636864566,2.3353947641076895,5.803968401226973,10.149326287280264,13.202933396840217,88.4402363285836,84.6016573708485,82.1483139851428,766.9470265511724,2.3343056615326017,0.895025876767881,-0.12925533476932768,-0.7160548179614523,-0.32390001433856663,0.527158891033734,-0.0707708760222952,0.08980807685445753,-0.08972749431741422,4.408952715019841,-7.045047585469791,6.2394810112178005,-13.104552357794807,8.64673813625271,-4.634636011287199,-0.8162318424855726,0.8229490143884525,2.99424307015935,-2.1198088697531916,0.049307111945880805,-3.3259934633627948,1.535910330219591,-3.4799632375287235,-0.01009637411237317,0.010097393583022564,-0.7759439385189321,-0.06161427856414251,0.5271915546766309,0.28218998685883956,-0.3952909499170851,0.08951649850088231,-0.3408741026316309,0.3420400285094776,-0.3795684918382514,-0.06232976049007405,0.2567492694846668,-0.04998747457922615,-0.7476991535824296,-0.0553272384280605,-0.294376759788119,0.29524589508750976
VULLIZ,13.781916,7.04588,11.622212,90.0,97.93840000000002,90.0,1117.7682640065598,2.015179022271308,13.25135827614036,7.015759289984065,11.475627235878308,90.0,96.94675960872937,90.0,1059.038085340835,2.126933099541649,13.241185059830551,6.895879680230433,11.67295862280205,89.99999808475795,96.58728637003105,89.99999864005531,1058.8169014607695,2.127377409898754,13.52968090933703,6.935977516315497,11.493209576146667,90.00000002317289,97.36543893293019,89.99999832412314,1069.6413523870817,2.105848986073512,13.51309687410563,6.933983333370442,11.488344477110747,90.00000716783434,98.04627329741336,90.00001331107829,1065.8558420001234,2.1133281524823464,13.51709128251266,6.934020982359626,11.446031573155569,90.00000078474001,97.69631569985208,90.0000004898668,1063.1472116312505,2.118712378439563,-3.849665923516299,-0.42749393994696305,-1.2612466897152719,0.0,-1.0125143878914193,0.0,-5.2542356548226365,5.545615354033543,-0.07677112110180037,-1.7087189682345107,1.7195695090791094,-2.128046724515621e-06,-0.3707944857044463,-1.5110496557705726e-06,-0.020885356544512276,0.020889719436920036,2.1003328669922188,-1.1371794608527566,0.15321463399741278,2.5747652898644446e-08,0.4318652071411002,-1.8620853994535637e-06,1.001216782759435,-0.9912918028630221,1.9751831662158068,-1.165603796161728,0.1108195741377743,7.964260378104074e-06,1.1341417630888977,1.4790086990185751e-05,0.6437687892115908,-0.6396509162528118,2.005326554718265,-1.1650671615990547,-0.25790017499182244,8.719333442917964e-07,0.7731626040394453,5.442964518604438e-07,0.3880055257024021,-0.3865058616021947
VUNRON,11.72885,14.19055,8.50373,90.0,105.1624,90.0,1366.0801874017598,1.9741994205317073,11.552639058178741,14.293606141618572,8.496053040106373,90.0,105.52986596393255,90.0,1351.72362048815,1.995167261628867,11.546246183886758,14.086884148503886,8.432121099934687,89.99999940468402,105.49124129330086,90.00000010064885,1321.6653784152766,2.0405427564442187,11.613500980262318,14.32661896203581,8.307132194479093,89.99999945450283,105.72012225128736,89.99999973939036,1330.4615860384056,2.0270519214303344,11.598795720520915,14.10536817516311,8.412275536522852,89.9996333360575,106.03662244802834,90.00048651093466,1322.734733252584,2.0388930951686204,11.592918171021841,14.168090530915386,8.482144195624736,90.00000016710246,105.70285086876594,90.0000003698606,1341.191889734212,2.0108343444448176,-1.5023718593149245,0.7262307776553522,-0.0902775593019291,0.0,0.3494271373918297,0.0,-1.0509314933346332,1.06209336701722,-0.05533691704370267,-1.4462549972800416,-0.7524898899511345,-6.614622015553728e-07,-0.03660070092848597,1.1183205275402644e-07,-2.2236973311170187,2.2742702172401783,0.5268226746899809,0.23096215251878355,-2.2236307228246117,-6.061079697398478e-07,0.18028667583055424,-2.8956626528674354e-07,-1.572957232342061,1.598094576563804,0.3995334928212533,-1.3169382491054613,-0.9860755716571206,-0.0004074043805562471,0.4802019593855877,0.0005405677051821082,-2.1445868664407244,2.191587361154644,0.3486572430788823,-0.8781241728616203,-0.1637094826971934,1.8566939590730019e-07,0.16392033028119884,4.109562231254434e-07,-0.7791334407646511,0.785251598563217
VURVIO,5.03662,9.36374,13.34917,97.6692,98.5793,103.6602,595.5195468014896,1.6847825718396223,5.029189167577518,9.364365211795107,13.282405708351241,97.86743072991841,98.62639707046202,103.63986549259903,591.2807138894368,1.6968606113349238,4.977958535769254,9.411527818040502,13.356557348880914,99.13004079483656,98.29067418965178,103.0601234408746,591.2082593866808,1.697068567143877,5.017714433692171,9.451414589005571,13.334507015438323,98.52356533192294,97.90227003961353,103.60216643464585,598.006496962075,1.6777760086854199,5.013592874177299,9.359287905569127,13.331499562923854,97.95496042253103,98.48651230733319,103.58186431446771,591.5880516315348,1.695979070019976,5.016897972205772,9.334670682756519,13.370501597426493,97.95200482623711,98.52125548347304,103.51919638611726,592.2619171030594,1.694049414064204,-0.14753609409648386,0.006676945270875801,-0.5001381482800759,0.20296135313733213,0.04777582155890306,-0.019616504117274176,-0.7117873686631051,0.7168901018553057,-1.0186658346148632,0.503639116787015,0.5582696550448691,1.2901228278920838,-0.34039860603483874,-0.5593813239422074,-0.012253824799973684,0.012255326546213176,-0.22816270183915396,0.929581186141897,0.3922580610101608,0.6704320294411746,-0.7342121910132762,-0.03637505488259102,1.137494072552447,-1.1247006691074088,-0.3101154655459434,-0.05421943838312118,0.3696156829612969,0.0894369985599934,-0.1418329851681543,-0.055964158054086076,0.05197831332537352,-0.051951309910740186,-0.24439715751766403,-0.3171013556923828,0.6632525086917188,0.08641699867660821,-0.10660592915491107,-0.11643116855491044,0.165945411472713,-0.16567048889821914
VURWUB,7.1673,12.221599999999999,13.3817,71.41416,86.292,88.91716000000001,1108.721460809938,1.5508448758153484,7.100654141517605,12.179029590399947,13.271880893441871,71.63328964044837,86.76211452927704,88.10773492964712,1087.3940319552582,1.5812621236405204,6.977933618645785,12.20187955469766,13.290140426189732,70.14258348072936,88.71082567518734,90.42753962205151,1063.8853238940478,1.6162033234089808,7.133097316152775,12.131405545084007,13.269735967663227,71.36964721365538,86.83952155143692,89.0325108683649,1086.4634143569183,1.5826165644255512,7.13095969839055,12.107459083744592,13.26817961355499,71.46227727477816,86.77557322043319,88.94149987382718,1084.3886655791937,1.585644567102889,7.1132861873711715,12.103491839614911,13.22003642311962,71.32237203736032,86.7779904015921,88.84393918981579,1076.5375275905444,1.5972085989905092,-0.9298600377045022,-0.3483210839828763,-0.8206663320663989,0.3068434053531852,0.5447950323054751,-0.9103136788814297,-1.923605667297152,1.9613339992615557,-1.7282988359378255,0.18761728205114178,0.13758059535392025,-2.081024293595014,2.2460392493692867,2.632918317848851,-2.1619309441067185,2.209703201390522,0.45690402586255385,-0.3910331686317571,-0.01616143028908753,-0.3680445615666881,0.08921753760825478,1.0495967686108305,-0.08558237133843685,0.0856556774984569,0.4267995070446752,-0.587653606751809,-0.027888133691058973,-0.2387330897807106,0.015512175134463919,0.946301644056349,-0.27638246006009126,0.2771484497635879,0.17789974841481912,-0.6202279929147948,-0.39063393303860683,-0.43404065993428986,0.01829816205056515,0.8355727913746869,-0.9983965375635361,1.00846501737962
VUXXIX,7.7022,10.7264,19.0107,83.86117,78.79416,73.61215,1475.8028812823086,1.28878193494355,7.551506484545772,10.679739137038448,19.006301576172756,83.87988906714604,78.39294318272735,74.18328092163091,1442.4473334106333,1.3185840819831343,7.624969467262195,10.570666287328335,18.96071482169273,84.03314503479662,78.55158817758945,73.85180513342355,1436.8193743643,1.3237489185276243,7.652644812422439,10.63760988089997,19.01384968388883,83.97573676871296,78.68546620970048,73.77960228101819,1455.272463800846,1.3069635688472472,7.582160222218381,10.559939559770378,18.987913927961415,84.01792302039772,78.43461725005784,73.81900074619583,1428.5485392358535,1.331412997665221,7.585623500651543,10.57572828836582,19.0080044894488,84.09027637115861,78.40691962413497,73.89145583877438,1433.3247158759216,1.326976414951411,-1.9564996423648846,-0.4350095368581457,-0.023136569548957413,0.02232149533095842,-0.5091961349326584,0.7758650190639865,-2.2601628100016335,2.3124274348933618,0.9728255264928357,-1.0213063101123623,-0.23985073738478843,0.18270883444766844,0.20237152531996766,-0.446833550753216,-0.39016738538564444,0.39169565407783624,1.3393132626403408,-0.3944783257146222,0.039713711191108725,0.11426779724302957,0.3731496931953201,-0.5441639080902625,0.889122957431521,-0.8812872303455968,0.40592877375317793,-1.1217462873469708,-0.09674500921522192,0.16456143991938527,0.053160483123272095,-0.49105427922488215,-0.9635564400064748,0.9729311810584069,0.4517908602156656,-0.9739081389348493,0.008959729851807352,0.25081972133291097,0.017828698400879275,-0.39338389894729087,-0.6324402509131123,0.6364655150132495
VUYVIV,4.85201,10.92451,19.79811,90.0,90.49601,90.0,1049.3759645977832,1.4823411950031682,4.7553560942662285,10.710156443826548,19.418963746077377,90.0,92.45767298338694,90.0,988.1098974519862,1.574251229929681,4.783013481500684,10.89072009115765,19.272666499488086,90.00000322014147,92.11838264791935,90.00000434222117,1003.2359882815721,1.5505157705057309,4.790828811750193,10.797509074983388,19.514122327427827,89.9999998526606,90.83831783711096,90.00000015946237,1009.3383285386345,1.5411415353874962,4.791322192489594,10.787853521694595,19.61463055250596,89.99993811879172,90.91646856404662,90.00003157153236,1013.712937772846,1.5344908439138871,4.794165910958929,10.812251601985752,19.541250783976476,89.99999924295062,90.72905426359833,90.00000039496628,1012.8529602247443,1.5357937256996508,-1.9920384692894577,-1.9621342849560421,-1.9150628717722236,0.0,2.167678976550396,0.0,-5.83833337266113,6.20032926537647,0.5816049668247464,1.685910455912908,-0.7533730867531165,3.5779349616404943e-06,-0.3669682834528615,4.824690194027426e-06,1.5308105777091363,-1.5077300860683005,0.7459529166855754,0.8156055573510395,0.4900291415893501,-1.6371045161476002e-07,-1.7514556596800235,1.771804155244657e-07,2.148387658234127,-2.1032027107683224,0.7563281804854054,0.725452315057753,1.0076068372500473,-6.875689809109847e-05,-1.6669297091407929,3.5079480400984015e-05,2.5911126269336755,-2.5256696809168013,0.816128506958619,0.9532555261417502,0.6297299871307548,-8.411659753922626e-07,-1.8696325183300004,4.3885142038864916e-07,2.5040800458089123,-2.442907682006256
VUZKUX,8.77113,10.83896,17.29999,81.52049999999998,84.1314,86.9984,1617.0417973746012,1.4677266140077319,8.610579507088842,10.69119382353309,17.25084984713395,80.14227064470786,84.33464541768569,85.55703527786983,1554.0053716936466,1.5272632419429515,8.575169757197738,10.741363714159972,17.25488074776467,80.73824026502994,83.87876744840106,85.88127464044416,1557.2457417592266,1.5240852604858557,8.698581091954875,10.779321919446923,17.219755473908915,81.01705740715362,83.88696109859823,86.79806602084003,1584.4697699615026,1.4978987462962234,8.588168110577424,10.72372040576316,17.213009058596924,80.62961969985824,83.43100524272678,85.75400736657615,1551.3616221519944,1.5298659242822685,8.641984249540734,10.749956857643713,17.248480709885644,80.87895158621167,83.50630910238601,86.00728245126396,1569.8039103917997,1.5118928334031485,-1.8304425189360762,-1.3632874045748797,-0.2840472905825482,-1.6906537070946823,0.24158092898215536,-1.6567715292811986,-3.8982558016310627,4.056384027312187,-0.4112353862124104,0.4692636898645387,0.023366388708032936,0.7436395494260114,-0.5405583518218329,0.3789745186018613,0.20851730145877573,-0.20808341154422352,1.022016982638439,0.8243054739111368,-0.18024835588143734,1.0915422727712758,-0.5308427122331557,1.4505303262783824,1.9603792125026018,-1.9226872513065378,-0.26027744698213146,0.3042371391534678,-0.2193560831631258,0.6081048755293244,-1.0714934182546618,0.23022313485570992,-0.17012486506213473,0.17041478298174484,0.3647227509604616,0.5496395919908915,-0.013733452376542577,0.9192164579036075,-0.9822016932627914,0.526253828141463,1.0166334676781055,-1.0064020476423619
VUZZIZ,6.3552,8.0142,17.7143,95.54199999999999,92.742,92.76200000000001,895.7103066452556,1.5884960219471074,6.307519477667131,7.858979227595846,17.793357465857092,95.36016229369719,92.76496276117727,92.17962795596719,876.3463909317796,1.623595730690667,6.3070138983412685,7.902759639524593,17.690729505935114,95.46010682917503,92.803760029449,92.36771667381291,875.7667902314486,1.6246702601579406,6.2840513700320795,7.895233331726641,17.663348779401467,95.62985231489532,92.8463106252722,92.40290241940906,870.0812512447834,1.6352866549962253,6.310473215891105,7.87568053538763,17.64682310562659,95.52866241041569,92.83738414765628,92.08825989694571,871.1348261362871,1.633308893450683,6.316889443922845,7.893811098792661,17.647628936955066,95.50327011725058,92.9847368270907,92.50700377106837,873.6909412884639,1.6285304009501453,-0.7502599813203223,-1.9368217963633896,0.44629178605471503,-0.19032227324401935,0.024759829610390627,-0.6278131605968209,-2.1618502734439375,2.2096189262429475,-0.008015501619177908,0.5570750432195758,-0.5767768119024572,0.10480743014051234,0.04182319177080382,0.2040458635128826,-0.0661383108698385,0.06618208258138876,-0.37206555949837766,0.4613080538944962,-0.7306585432518454,0.28281204091024836,0.08769244515771787,0.24221671142838933,-0.7149158999028676,0.7200637501421028,0.04682884031404706,0.21251243078922716,-0.8235340660787541,0.17669864717673822,0.07806976289685541,-0.09911957885653633,-0.5946923327830838,0.5982500801405826,0.1485523158333488,0.4432111370711718,-0.8190052337320737,0.15007086828631774,0.23691495083034056,0.35514985508247016,-0.3030137022065311,0.3039346658899615
