Name,Exp_a,Exp_b,Exp_c,Exp_alpha,Exp_beta,Exp_gamma,Exp_Vol,DFT_a,DFT_b,DFT_c,DFT_alpha,DFT_beta,DFT_gamma,DFT_Vol,128_2_6_a,128_2_6_b,128_2_6_c,128_2_6_alpha,128_2_6_beta,128_2_6_gamma,128_2_6_Vol,64_3_6_a,64_3_6_b,64_3_6_c,64_3_6_alpha,64_3_6_beta,64_3_6_gamma,64_3_6_Vol,Error_DFT_vs_Exp(%),Error_128_2_6_vs_DFT(%),Error_64_3_6_vs_DFT(%),Error_128_2_6_vs_Exp(%),Error_64_3_6_vs_Exp(%)
AKIXID,5.87086,31.6853,9.92579,90.0,98.25869999999999,90.0,1827.2471829054314,5.855301158313734,31.21143940231301,9.81966075662902,90.0,97.37079451747475,90.0,1779.737279965857,5.784890289876421,31.19593914268898,9.793650616322314,89.99184785437923,98.32768219471697,90.00719587279441,1748.7762492242982,5.794374397295448,31.202658733643197,9.802738254047524,90.00411954279488,98.10782845738606,90.02451718340986,1754.6182442239606,-2.6000807873202394,-1.7396405126802021,-1.411390098114833,-4.294489241261804,-3.974773602659848
AKIXOJ,5.92212,34.172014,10.20224,90.0,98.11000999999999,90.0,2043.9867774063864,5.947985193133594,33.8481641430326,10.05255787259978,90.0,97.37830405273348,90.0,2007.1072991884148,5.842291627972488,33.654328555862264,10.042497477708256,89.99999937730567,97.93975219355846,90.00000012667903,1955.6116004942094,5.887281057749489,33.88738245886936,10.097882843096938,90.00000119489549,97.91246720082762,89.99999942416603,1995.3938392471616,-1.8042914281846754,-2.5656674516119793,-0.5835990903919078,-4.323666761891495,-2.377360690213678
AKIXUP,8.07154,8.57145,14.56458,106.04329999999999,93.6813,104.06429999999999,930.0004562153854,7.9474461376966365,8.29320372624779,14.61722198219047,107.10437347676194,92.65418738039607,103.85428427901813,886.9164020492789,8.1351207980802,8.42617436800804,14.432435932961479,106.09315145633495,93.37341837998797,104.45496343177436,911.6970680082826,8.078296547654935,8.374485616240793,14.34580755515007,106.19416457898703,93.03894065770218,104.61925439723585,893.8459496097857,-4.632691723769259,2.7940249951118687,0.7813078599624157,-1.9681052933659824,-3.887579448372481
AKIYAW,5.97482,8.10033,16.980549999999997,94.4512,98.7122,95.8972,804.4071297037626,5.972022385570084,8.001259916914897,16.893498707965094,94.99106162666409,99.24437248742994,95.46609277065257,788.8156131322769,6.091788274220274,8.171367573101142,16.397440457020366,95.28876939423188,98.56794721864964,96.78494720063726,796.4492860037751,5.989033453298231,8.083930428314476,16.68932164739299,95.07417620846574,98.74725591404341,95.81750326566116,790.056646721125,-1.9382618571801549,0.967738562017804,0.15732873033790273,-0.9892806025871658,-1.7839825696127773
AKUGIY,7.45207,12.696010999999999,17.794015,88.96019999999999,85.35401,83.37201,1666.7071850277728,7.264049748473514,12.45100869943007,17.51362704389672,88.21689190424344,86.49057630922216,83.27401134236747,1569.7055342718902,7.3209445043993675,12.467135055421206,17.37983060744636,88.85901018513117,85.449357060787,83.57929827197145,1571.261440068578,7.3118718810105605,12.445885557675709,17.38839329479798,88.93798015335985,85.62003380887448,83.75342084780328,1568.3188130844637,-5.819957556267822,0.09912087093516223,-0.08834275965458109,-5.726605477950489,-5.903158804806471
AKUYIQ,8.76195,12.93148,14.93759,65.79101,79.67901,74.68001,1483.9712574429072,8.572877914185007,12.730080308281027,14.750923000326223,65.72973917569803,80.83100539258062,74.63711668896846,1412.766134490486,8.463349188273357,13.080661433519143,14.73865960090784,64.65103964917088,79.44508341482579,73.23180960859948,1408.5012417945525,8.596883108871038,12.705494720036022,14.682990232612985,65.72584364709539,80.0446167013421,74.58034013482923,1405.6770926854483,-4.798281812756795,-0.3018824270919811,-0.5017845227153791,-5.085679070253713,-5.275989299979494
ALIWEZ,11.30962,6.942501,14.27793,90.0,98.91901,90.0,1107.5055874665134,11.216794386237932,6.798078766704883,14.200313822300858,90.0,98.84993807270435,90.0,1069.920351165706,11.099413728956979,6.872387497331974,14.095933687488468,90.00000004127513,99.39064216220643,89.99999974149736,1060.821029056033,11.092255527082171,6.840614737415166,14.061572248164143,89.99999946011317,99.38153527451735,90.00000010092712,1052.6909364745372,-3.3936836731258246,-0.8504672427026079,-1.6103455432357108,-4.21528874786755,-4.949379182579835
ALOKOC,9.25882,11.12693,11.81953,75.449113,73.376813,72.74961,1095.721840334862,9.176243231692073,10.952170034842798,11.793663683428159,75.25477081464501,73.69122008928663,72.46731645088678,1065.8607124868934,9.127404275366608,10.996302507453713,11.653172703568485,75.60099542507638,73.40326595198306,72.82042757383132,1053.4815474493416,9.141015533305124,11.019681867925543,11.688178009297252,75.54497417576266,73.72201323117021,72.63318544294577,1060.8013113708723,-2.725247115530966,-1.1614242735965328,-0.47467751243183665,-3.8550197076122332,-3.1869884927471803
AMUCAO,10.74344,8.30252,19.05487,90.0,113.8133,90.0,1554.9511730643312,10.7543960247808,8.307810840450898,18.998942266899437,90.0,114.30581250230927,90.0,1547.0086344414058,10.744815092084584,8.301423127111093,19.049168438614544,89.99999968463412,113.85031757202296,90.0000001059843,1554.0359144802378,10.74775025955257,8.305874698831405,19.04592292097848,89.99999991126599,113.83527906228167,89.99999990171068,1555.2094045926763,-0.5107902267614703,0.4542495679973657,0.5301050019175637,-0.05886092116254135,0.016607050614724755
ANPHXN,7.0825,11.3497,13.8218,90.0,90.0,103.944,1078.314142125966,6.855059249502555,11.240432081578001,13.76951236255857,90.0,90.0,103.6321554995397,1031.1042582305058,6.950600218943353,11.176631164448853,13.521442398737216,89.99999612846239,90.00000129848088,103.71937804067716,1020.4346132420579,6.985347860029603,11.199146402924214,13.590270443546641,90.00000041776437,90.00000055009451,103.66106298349767,1033.08882255371,-4.378119701034704,-1.034778481737456,0.1924698019005381,-5.367594342201144,-4.194076457449715
ANTPML01,7.28126,10.76847,7.12467,117.5167,111.51380000000002,97.4378,429.61598071951465,7.2045265486425585,10.715410205459243,6.997747979364643,117.79416662382113,111.57224468243531,97.08737901562914,414.9010023834319,7.1182049519731185,10.64754880922033,7.204770907603328,117.45710143921043,112.101142548752,96.29842075499847,421.4730805340839,7.122564981114486,10.696982917950692,7.280062277009225,117.4758896414866,112.0625303361324,96.23834515116614,428.4147102563357,-3.425146874526951,1.5840111527564902,3.2570921244521553,-1.895390430261258,-0.27961493917593266
ANUPIJ,6.35972,8.68652,11.22163,69.1821,89.5011,81.8661,573.0452276697696,6.309662859791337,8.63162040289824,11.107327220612635,68.58346736961619,88.41612412393518,81.66652690064288,557.0074752038594,6.251784189907607,8.762196716341299,11.316109930084046,69.77020009466968,89.00486744502545,80.52330736760584,573.1879146535671,6.328897279369455,8.645768939170939,11.312526849867853,68.39552875425723,86.95399780856964,80.86783677628154,568.2105216210956,-2.7986887756008567,2.904887307622904,2.0112919334046695,0.024899776999751187,-0.8436866437809493
ANUQAC,15.86422,8.33291,18.44373,90.0,106.54209999999999,90.0,2337.2570711525955,15.722875905567056,8.210139912868286,18.276513548347395,90.0,106.37710793640267,90.0,2263.537533775098,15.76102856215014,8.19117954619647,18.32772916195536,90.00000078591916,107.09881724113653,89.99999985280296,2261.550397569484,15.800461365798425,8.255407872597145,18.330642789505344,90.00000023883166,106.65821454067414,90.00000005041512,2290.6879300127093,-3.1541047960609436,-0.08778896642812156,1.1994674633174884,-3.239124806488543,-1.9924697935311424
APANBZ,8.791,16.055,6.515,92.87000000000002,102.15999999999998,98.98,884.5926150094756,8.77608663938932,16.056636794934214,6.377775514914024,92.45970169632372,101.81828780972894,98.95625873178531,866.3398862032014,8.68532340065873,15.889456845110871,6.778650250780731,93.22871183718975,102.4414364117478,98.34573775885954,900.1238036763779,8.709950732155605,15.979351830336041,6.668952525906777,93.04282120449115,102.36338176837434,98.66973265583042,892.787255516278,-2.0634050631406895,3.8996146906310556,3.0527705966516376,1.7557447805209065,0.9263745104535678
APEGUZ,14.1154,14.1874,14.479399999999998,119.1539,92.75611,113.3149,2218.148635683525,14.085009037884477,13.99327821105517,14.372022903639767,119.40745357668676,92.33732011391834,113.43672428952806,2163.0765005233416,13.978925908217535,14.089994503048908,14.371979018674837,119.38864022529947,92.46412669382315,113.34746709484396,2162.426633796414,13.982977082857856,14.051019971368223,14.323763619251396,119.4308917090175,92.25446531536035,113.38262558976706,2150.9450639459615,-2.482797332614852,-0.030043631224797362,-0.5608417720984432,-2.512095041364979,-3.029714540155445
APOMIC,7.29174,12.14927,15.21089,68.0591,80.6341,86.1181,1233.2235738672512,7.240254281476326,12.144269795370326,15.190112512442946,68.16628517572659,80.4254081506801,85.8013646423854,1222.456695037825,7.289166934294514,12.152368477686856,15.189589736740134,68.04381678658088,80.53034204267993,86.00413162007122,1230.859756229829,7.300082842227905,12.13608358723677,14.97684297843184,68.19083120424996,79.8350239933311,84.8143835556765,1212.1127402493455,-0.8730678733023548,0.6873913183275465,-0.8461612448496173,-0.19167794773899563,-1.711841556166855
APONEZ,6.14955,7.27256,16.268814,96.93349999999998,91.9135,93.74350000000001,720.1018488973541,6.125270610567856,7.185039402911775,16.170231364461124,96.72407209373577,91.93560001054627,94.07818010345385,704.3352034416839,6.122349836482589,7.245486776739723,16.17366873783738,96.95382137608813,92.04017499641982,94.4312053966403,709.3150493065779,6.113624873576738,7.227324175164674,16.08508676548157,96.97424092219008,92.20932391492761,94.34152983442577,702.6200513605754,-2.189502148871391,0.7070278243314096,-0.2435136101003514,-1.4979547139468363,-2.427684023245801
APONOJ,7.14269,12.752115,13.167416,91.8452,104.7652,104.1452,1118.8543279956518,7.060814687587547,12.65912683483787,13.04704476761292,92.05741206877748,104.09057060345015,103.83088507552444,1092.8135123935672,7.218261186653844,12.405491100381527,12.921989094971433,91.85922374991253,103.6524268648456,103.29601457055202,1089.668222555829,7.25315221648886,12.401773017560373,12.85458811966646,91.23019934431476,103.21960076176525,103.70562439185153,1090.0980276063367,-2.3274536238095376,-0.28781578943410524,-0.24848565253213323,-2.6085706342225627,-2.570155888017165
APONUP,6.16274,7.21255,16.053511,95.2631,94.7581,94.6111,705.3167536382012,6.1750642608537705,7.06660038909365,16.05031383753908,95.29195376516886,94.77035003032944,95.10677251390139,691.6751809463096,6.10793633740997,7.171713246971253,15.923119184469028,95.029480105238,95.30890077701565,94.90028149190785,688.7531638579982,6.088852916016487,7.2482582513706255,15.885948187702905,94.73660470233506,95.91934434626005,96.26488448473249,690.0723739677913,-1.934105864000103,-0.4224551015859395,-0.2317282768951491,-2.3483902366935014,-2.1613522707032766
APOQAY,7.64054,30.415618,11.40616,90.0,90.7261,90.0,2650.4845878585324,7.469402477933702,30.44056172548497,11.364459145970585,90.0,90.7401892631923,90.0,2583.753356875961,7.511484124336951,30.190430866237634,11.269665766333357,90.0000008024571,90.60495467681947,90.00000085370327,2555.535349017744,7.54169309185986,30.165761419365776,11.30997323276395,90.00000102747926,90.75293745040173,89.99999965459983,2572.8070857575244,-2.517699264815845,-1.0921324120633373,-0.4236577415296212,-3.5823350671698484,-2.93069057850164
APOQEC,7.61425,29.5022,11.630880000000001,90.0,90.1,90.0,2612.72348071121,7.489563073961005,29.592217098192727,11.521300566881678,90.0,90.3324387364636,90.0,2553.4548514449834,7.489026896541733,29.13123776073741,11.512727073709897,89.99999937307635,90.22437777954084,89.99999947544038,2511.6505035537266,7.53395619840953,29.279375602450855,11.563450067979774,89.99999987050121,90.07892909554359,90.00000070957292,2550.773633587344,-2.2684616150076855,-1.6371680849418595,-0.10500353496056355,-3.8684911703694826,-2.3710831850832674
APOQIG,6.10144,7.3115499999999995,17.904713000000005,91.1681,97.0621,95.91110000000002,788.0303678698019,6.080771509532886,7.235933641299397,17.77295144703003,90.6372507420292,97.66048614136211,96.34197162169424,770.0235599492,6.064031262347352,7.268069382330291,17.730227235613548,90.88565195641836,97.43572689388601,96.16498516259816,770.0442846583259,6.067265366840646,7.273473760623434,17.726534299977786,91.00338653629805,97.27335163089856,96.25899050588609,770.9645438474428,-2.2850398480553182,0.002691438314848032,0.12220196201591715,-2.2824099101784503,-2.1656302495665702
APORUT,7.70726,29.8402,11.45749,90.0,90.74809999999998,90.0,2634.839745783362,7.585464674559622,29.845436666137058,11.451068881173306,90.0,90.72862814213794,90.0,2592.2151018806435,7.620280640819511,29.705551034319566,11.368068271445004,90.00000018394296,90.65858439616127,89.99999995614017,2573.158634525483,7.616303251173498,29.726121892213765,11.383773881851868,89.99999990990362,90.70632219106676,89.99999937117141,2577.1265295374496,-1.617731931170862,-0.7351422087362616,-0.5820725422148469,-2.3409815096568822,-2.1903881000077217
APOSAA,7.75036,30.1822,11.54829,90.0,90.5832,90.0,2701.26972541953,7.583830654492733,30.198788955878097,11.492556740998525,90.0,90.69000910327598,90.0,2631.8632284793803,7.630958878563309,29.960855254574973,11.417753585776474,90.00000053454316,90.56230252880697,90.00000094651301,2610.315912016494,7.625935597903399,29.939541508325533,11.429375541375185,89.9999989303533,90.55364528008717,89.99999988425122,2609.3990836830862,-2.569402688188434,-0.8187095829951453,-0.8535452964732213,-3.3670763251496454,-3.4010169688691665
APOSII,6.15328,7.22221,18.283199999999997,95.4932,98.8522,92.4242,797.8009492007618,6.1497600625951225,7.107149468377021,18.278938946162928,95.38347382215343,99.06704075592351,92.61223987214267,783.9778201477102,6.128254014356737,7.183659295624796,18.211482542283157,95.57116321115446,99.05946553781047,92.6021261999899,786.4848218275868,6.1030062957795925,7.164329990843421,18.165198530987226,95.56080727780702,99.42551808588637,92.59766814885693,778.3279626996131,-1.7326538739894517,0.3197796692008735,-0.7206654707441374,-1.4184148796152178,-2.4408327065362365
AQAHAE,7.33593,10.69424,12.91305,72.5363,75.92929999999998,85.9963,937.3628790716126,7.145508128803312,10.526022925994377,12.826011562816165,72.49523346131717,75.80309301927167,86.86283452825262,891.7318807215638,7.165750541174195,10.564125806056362,12.822252326639804,73.12446536783385,74.95202898772821,88.41172194787288,895.8004240967548,7.068317689893798,10.426571848555627,12.847263033420694,72.94779140499779,75.08821995027837,87.47206675069815,874.2094259159917,-4.868018498368835,0.4562518693285739,-1.9649914042989534,-4.43397705443833,-6.737353757615158
AQEJEO01,9.50634,12.55865,21.50859,90.0,90.0,90.0,2567.8416646663645,9.479742044470925,12.478445241465776,21.236131918208653,90.0,90.0,90.0,2512.0739033484388,9.500411135905601,12.558180245914068,21.490242460092098,90.00000013097521,90.00000003733808,89.99999997854093,2563.9551709262437,9.448897791060498,12.5208292432655,21.425652024950224,90.00000082024282,90.00000032291979,90.00000014555881,2534.8268063548644,-2.171775701177104,2.065276324420647,0.9057417847499404,-0.15135254613238805,-1.2857045964237708
AQESOE,5.63115,8.86598,12.700612000000001,104.40311,97.51911,101.26611,591.4764526396698,5.54204950901526,8.816800218705026,12.70669376041664,105.04167186360507,97.64874706418581,101.11166136602463,577.285665263541,5.518975929545173,8.982568132527822,12.688162659459953,104.32932653840432,98.20568966028507,103.04573784874903,580.421545213189,5.510119999984062,9.039513493856646,12.798994966623074,105.66957458230294,97.2306821222474,102.11540041574366,588.7467388696265,-2.399214256594236,0.5432111237711826,1.9853383334667292,-1.8690359315479772,-0.4615084434656706
AQEZUU,8.953614,10.178616,6.967411,90.0,110.1542,90.0,596.0972904740373,8.94135752765111,10.109779613604317,6.97566659380366,90.0,109.52673797953919,90.0,594.2998126616656,9.179746228644754,9.857062249485615,6.856219163219162,90.00000233349395,107.05827975369331,89.99999709821303,593.0944755908731,8.716481196365702,10.091315650777208,6.882717304055472,89.99999965633596,108.41972029646996,90.00000152135306,574.3923338190966,-0.30154101370639513,-0.2028163302616816,-3.3497366848241374,-0.5037457695498435,-3.6411768685746186
AQIBAG,8.09611,8.67491,9.007611,93.63701,107.61300999999999,117.05100999999999,521.7316203176163,8.083107447819694,8.617168881378355,9.064144581621122,93.70575873709706,107.72261940897354,116.77199823605443,521.5938686259364,8.38886572169115,8.443068764790914,9.09890321589008,94.37690943738018,109.8840933114265,116.31949899538397,523.1193723722647,8.166737093369308,8.88834991906856,8.660655580760045,92.825830908912,107.18623287925372,118.23525805059542,515.6070660608301,-0.026402787624037426,0.2924696469970158,-1.1477900575935853,0.26598963923321695,-1.1738897966463466
AQIGOZ,9.697715,13.550199999999998,19.3853,91.0735,93.9055,103.45049999999999,2470.150537826488,9.650674155104118,13.57773877763771,19.258846101869732,91.13501946692821,94.56775868312849,103.94197829489744,2439.4629332323143,9.689778190750426,13.52319648836316,19.328217938302497,90.98494781319303,93.926785579325,103.55947152819026,2454.8896724099113,9.719092199550785,13.572722682479107,19.398925898890877,91.0518923578229,93.95269615143,103.47546691383303,2481.0680017392797,-1.2423374253609616,0.6323826022294355,1.7055011552005106,-0.6178111488704938,0.4419756506985295
AQUMIL01,16.803319,7.26018,9.700611,90.0,90.0,90.0,1183.427208231622,16.43928963617554,7.014743690848042,9.608685564021174,90.0,90.0,90.0,1108.0486679596536,16.440925231185023,6.955058011318238,9.519801160073033,90.00000050220342,89.99999950000564,90.000000400454,1088.5663079637152,16.47948907648936,7.043061012529663,9.51708383846836,90.00000009522338,89.99999982020552,90.00000106899986,1104.6103002987604,-6.369512188637732,-1.758258509692806,-0.3103083610239367,-8.015778208247895,-6.660055420783888
ARAWOI,10.8254,11.9254,12.1944,71.8571,77.0951,72.9951,1415.355433913205,10.71812345589282,11.811608298807398,12.188993848631842,71.62250405073443,77.37334428148188,72.9892176230501,1386.6966146396671,10.869094360433627,11.708183649754748,12.17838518875268,72.2396067854192,77.7722405789947,71.68697053988349,1389.6057918671834,10.838745973198394,11.669741038090123,12.157245230192988,72.86643442061485,77.86709307641709,71.56572989440961,1382.405173264756,-2.024849630477716,0.2097919037807839,-0.3094722616039705,-1.8193056972854091,-2.328055544136167
AREBOP,7.24036,8.54358,8.986570000000002,68.7226,79.4516,81.8527,507.52698483063034,7.127107181544745,8.24440873018743,8.938541413610453,67.7933882863106,78.93098066645709,83.72394644295203,476.82410314117874,7.074020138724069,8.265760167234045,8.822295049859362,68.72859084379016,78.87226611127018,82.54304418077881,470.6679842391171,7.102507520414343,8.273528951861937,8.816595346800767,68.28200491628787,79.20354441547532,82.78166082794917,471.8905893476306,-6.04950723944218,-1.2910670541834814,-1.034661159334765,-7.26247109871678,-7.021576497039293
AREJOZ,8.93943,15.53974,9.57473,90.0,107.3394,90.0,1269.6428197654798,8.914767806821297,15.41547223956074,9.577951515082775,90.0,107.39934272600873,90.0,1256.026585764294,8.74559877135161,15.407558450022828,9.332278168297853,90.000000991233,107.0114548908994,89.99999915705243,1202.4881601036545,8.949961731847726,15.639751817345882,9.577060929161497,90.00000174922958,107.07828861184402,89.99999942370023,1281.438394398285,-1.072446028852503,-4.262523283140635,2.0231903466062358,-5.289256050314183,0.9290466932254268
ARUREM,5.489812,7.316616,17.6604,93.882,95.47199999999998,107.33199999999998,670.6111533217476,5.3077278327052335,7.266254191111746,17.104458348647576,92.00004230831784,93.83244883926253,108.09910193155753,624.5518199215019,5.368890321328065,7.217396047548712,17.14113985271528,92.44429491767704,94.09642043567872,108.88311744685909,625.3323224630645,5.330550072292228,7.238529219198863,17.279371005786977,91.90916974093949,94.10711172200062,108.93761275430663,627.8911000464411,-6.868262356225266,0.12497002116826238,0.5346682242250058,-6.75187560397747,-6.3703165483754045
ARURUC,5.127512,8.8282,10.8683,75.802,83.172,89.962,473.3539800655363,5.143363658312316,8.768293684156674,10.857101015871521,75.54118359698532,83.2311556190114,90.43603722247626,470.4768258676331,5.2535570593526915,8.538527974366035,10.741707307075131,76.04647708469382,83.71740026404784,90.52058008349337,464.50629390967737,5.173243490216629,8.730913217703616,10.992157917711967,75.5105716667105,83.62767046891969,90.9502524198001,477.2153621849165,-0.6078229652795615,-1.269038479620151,1.4322780521349712,-1.8691479375823468,0.8157493719278748
ARUSEN,5.66235,8.46119,8.97461,78.3678,71.7777,77.4387,394.47467656402193,5.649321840778575,8.406448773518049,8.943453022987496,78.14233997691593,71.10536670765082,76.467429539586,386.7848558625384,5.784014001559077,8.219105698413324,8.859754530201146,77.80215232046834,72.12505033681734,76.78636186212262,385.6899684924727,5.66542747276788,8.39499211895859,8.947520838269172,78.6214076900529,71.26353869419906,77.13676696248748,389.22623880494257,-1.9493825987675302,-0.2830740018566833,0.6311992068458419,-2.2269384052903844,-1.3304878794235
ASAKOU,6.4461,7.1421,9.7512,74.46199999999999,71.532,85.97200000000001,410.19815042345584,6.604051092795787,7.338478906650577,10.034064311565503,71.02737114097387,69.91798339219223,82.90347886927566,431.8717629981904,6.48074116054999,7.186810716404316,9.712731089962483,73.22864535005212,71.20171895747615,84.79102869090035,410.0312057509629,6.347517720409414,7.327538591836687,9.747634209843998,73.821681660294,72.02256505670454,86.0124118632807,414.0992386133682,5.283693393634375,-5.057185747825564,-4.115231859902047,-0.04069854345286672,0.9510252998179468
ASAVIZ,7.58263,13.03625,13.53215,90.0,98.7111,90.0,1322.2100479937683,7.249311768161396,12.856467079617673,13.524797030071056,90.0,98.75037695885862,90.0,1245.8465694988263,7.387084875143304,12.84093740851001,13.574218507302264,89.99998540680178,98.8781702174419,89.999957685007,1272.1837252459406,7.538593560610275,12.40540733126657,13.883566964411626,90.00001552146566,100.25940356581593,89.99998312186663,1277.622591138369,-5.775442306675157,2.1139967305692515,2.550556578754752,-3.7835382376449322,-3.372191651625495
ASAVUL,7.2658,12.2736,13.435599999999999,90.0,105.225,90.0,1156.1007351377682,6.9663196055330285,12.19097914178091,13.0368239448766,90.0,100.92408004719186,90.0,1087.10582773009,7.014251755898427,12.320737526090275,13.326662819295867,90.00000493368243,106.10594892864559,90.00000927290137,1106.4964347744979,7.0455588579433694,12.267265832284364,13.133281299623352,89.99999169702788,105.24667576833428,90.00000281477853,1095.1533293855655,-5.967897546527935,1.7836908376157015,0.7402684679079496,-4.290655550647944,-5.271807542353983
ASAXIB,7.00515,8.61877,18.586615,101.1862,97.1142,101.4012,1063.6782202199256,6.883345706112199,8.64833810667508,18.57781983892531,101.54924307999646,96.54944855811421,101.42839781233948,1048.3569253450494,6.861411790976587,8.615421115141288,18.38033921833897,101.06088827017436,96.74400136602199,101.31778750202551,1031.9474804602453,6.9564196527965745,8.61752462864625,18.484553272785643,101.27769543417028,97.02464228442459,101.4719792390061,1049.9041159752885,-1.4404069373262531,-1.5652536352925022,0.14758243045229053,-2.9831145506692507,-1.2949502944404723
ASIBAG,9.08651,11.045913,23.9913,100.38929999999999,100.02729999999998,93.8233,2320.3321860137335,8.932302752936101,10.922951987332931,23.886198018399593,100.22271394446138,99.70787201273204,93.88770540766058,2249.1668972904363,8.937465032117492,10.881296044098553,23.77821929703582,100.0542867604177,100.77709115782312,93.6743129468576,2225.5743806975906,8.797451513920729,10.955607191664535,23.953859302585972,100.2243959809824,101.40370514153922,91.51543752645244,2222.654500199741,-3.067030193015474,-1.0489446835300424,-1.1787652184742103,-4.08380342639362,-4.209642326334316
ASIWIJ,9.7402,10.5802,13.3673,87.9758,87.6478,88.5408,1375.1264525088072,9.709203249266597,10.482404200672025,13.386650645356001,87.66898864597688,87.40492125714512,88.8825998498844,1359.7006755505176,9.697850812192256,10.540671136426985,13.332621726657093,87.9886126044593,87.60461694202228,88.66738747769384,1360.5314167218955,9.735285760729791,10.576171429771238,13.361573946192864,88.13358758325077,87.54741778108125,88.63354582063687,1373.3983409695586,-1.1217715236403536,0.061097356669440724,1.0074030016565982,-1.0613595397197275,-0.12566928198463712
ATAGAG,8.11564,13.48537,14.31038,99.08650000000002,95.2634,93.44839999999999,1535.545065743281,8.126926488258546,13.406498033570161,14.281825336008486,99.35198798453396,95.54326522288096,93.42787134058402,1523.6732770325882,8.108206031680979,13.439700386894614,14.265498646245868,99.3285227115216,95.12754428724672,93.27458208455948,1523.7800698428375,8.125460035992708,13.453967467331513,14.277521242852561,99.36756060728197,94.8497133942948,93.15449396458067,1530.7255004723897,-0.7731318979522223,0.0070089048524431714,0.4628435469798362,-0.7661771811788903,-0.3138667420717006
ATAGOU,17.46882,11.89852,9.896801,90.0,92.87001,90.0,2054.5006165080026,17.329493339012274,11.799219685498043,9.825593919340019,90.0,93.57992098366314,90.0,2005.1630123423463,17.227379938408408,11.793725293058726,9.801187073425924,90.00000054285107,92.99009803191318,90.00000036519327,1988.6449489154538,17.38812148996803,11.854911691534632,9.869569516997496,89.99999970510837,92.85310850160474,89.99999996482306,2031.9383473479302,-2.401440221980296,-0.8237765870016107,1.3353196144539927,-3.2054343066823936,-1.0981875098397937
ATAHOV,5.28253,8.60233,23.135713000000003,90.0,92.2112,90.0,1050.5517732305236,5.1580143721846925,8.463175199122908,23.055323274817066,90.0,92.85968594534877,90.0,1005.1848514185384,5.20157646389394,8.364442723668354,23.029023340025184,90.00000401494003,90.72086168136718,90.0000027361212,1001.8740896708654,5.176450588037526,8.41523360217802,22.77323233189252,90.00000976248336,91.9311383390048,89.99998910770566,991.4622843024033,-4.3183899135669055,-0.32936844830090933,-1.3651784641172746,-4.6335349480179175,-5.624614648587553
ATAHUB,5.52744,7.52855,12.083869999999997,85.0885,76.9865,73.1206,468.72072995559444,5.492762506801135,7.455219777407512,11.957467621526318,84.99462479155095,77.55074641351753,73.26683258770663,457.7297100367569,5.571364050359186,7.303365810679544,12.139967446774127,84.69737171675729,77.20894039335,72.7195176112117,459.7813227081689,5.603231785067918,7.344585309836084,11.954308075594923,84.7232783842404,77.55468672140138,72.95315992913302,459.07594646620066,-2.344897337883648,0.44821488018491046,0.29411165583629195,-1.9071926364921923,-2.057682298435467
ATAJEN,12.95913,5.640101,22.24705,90.0,98.4562,90.0,1608.377184657299,12.850222368856711,5.58930478915682,21.99860681696748,90.0,97.4922258151542,90.0,1566.534390073789,12.771230852313604,5.6011396218021705,21.908120697322634,90.00000027708367,97.71113684198818,90.00000039969754,1552.9917508672481,12.730864659930472,5.595861408030942,21.936235153998624,90.0000000561142,97.90423174008406,90.00000088241322,1547.8936589109223,-2.6015536021437446,-0.8644967702179136,-1.1899343723943747,-3.4435600254956378,-3.760531194009947
ATAKEO,6.10753,9.64206,13.88708,97.8565,95.6704,99.4495,792.9540637481902,6.09182129563909,9.578397198147405,13.738412312964416,98.1908392960514,95.93048273647882,99.25592616855246,776.5604227722589,6.006480299463346,9.590918644920615,13.76843988440378,98.57485771692322,95.58182799769892,99.79985052299708,766.710717487054,6.018472766292151,9.614881102432438,13.78288813616141,99.26421437212883,96.04377601802312,99.11439126520605,770.1991012574463,-2.0674137034421203,-1.268375904355546,-0.8191663299171515,-3.3095670305398617,-2.869644476400581
ATAVOI,9.2322,10.4483,12.0073,87.65629999999999,88.8103,75.9053,1122.355099144932,9.205106657357492,10.402367189629956,11.974594719153442,87.96247859535995,88.78887715254372,75.65577040136957,1110.0874394008765,9.136394057498423,10.434305629578061,11.790264396360113,88.07921619408344,88.2991292360764,75.72744736453052,1088.41728957015,9.194579352217048,10.419263513229973,11.933975034765908,87.9215146897029,88.7528924910182,75.73481098870128,1107.2051441774208,-1.0930283787547785,-1.9521119743884454,-0.25964578294943,-3.023803215278088,-1.3498361596123312
ATAYIG,18.8904,8.493714,10.643216999999998,90.0,104.46412999999998,90.0,1653.5735634169066,18.875278763140077,8.429873001222878,10.571246665604054,90.0,104.72847462718676,90.0,1626.7868074791902,18.798545445489847,8.446250303915376,10.558812997318709,90.00000053155767,104.66191874073813,89.99999848266995,1621.9057948384914,18.777548008778172,8.421941147009331,10.537807676954674,89.99999906808243,104.67967994638418,90.00000122888186,1612.0868623404936,-1.6199313130263686,-0.3000400924238049,-0.9036184133725027,-1.915110962041367,-2.508911728770378
